,Participant_id,Chain_id,Generation,group,Flip,code,Flip_bi,In_response,Out_response,In_correct_response,Out_correct_response,In_response_difference,Out_response_difference,rho,phi,In_grid,Out_grid
81,1902,9,2,Add1_InOut_change_YesNo,0.0,Add1,0.0,41.22222222222222,56.99999999999999,43.0,52.0,-1.7777777777777786,4.999999999999993,5.306646193893128,1.9124118174427043,4.0,5.0
82,1903,9,3,Add1_InOut_change_YesNo,0.0,Add1,0.0,45.11111111111112,54.11111111111111,41.0,57.0,4.111111111111121,-2.888888888888893,5.024630690931128,-0.6125375566103028,4.0,5.0
83,1904,9,4,Add1_InOut_change_YesNo,0.0,Add1,0.0,42.11111111111111,52.22222222222223,45.0,54.0,-2.888888888888893,-1.7777777777777717,3.3920750049941666,-2.5899376710612483,4.0,5.0
84,1905,9,5,Add1_InOut_change_YesNo,0.0,Add1,0.0,43.55555555555555,54.66666666666666,42.0,52.0,1.55555555555555,2.666666666666657,3.087209775433279,1.042721878368537,4.0,5.0
85,1906,9,6,Add1_InOut_change_YesNo,0.0,Add1,0.0,41.333333333333336,52.66666666666666,44.0,55.0,-2.6666666666666643,-2.333333333333343,3.543381937578221,-2.4227626539681664,4.0,5.0
86,1907,9,7,Add1_InOut_change_YesNo,0.0,Add1,0.0,47.888888888888886,51.888888888888886,41.0,53.0,6.888888888888886,-1.1111111111111145,6.977919319158923,-0.15991312315821982,4.0,5.0
87,1908,9,8,Add1_InOut_change_YesNo,0.0,Add1,0.0,51.22222222222222,56.777777777777786,48.0,52.0,3.222222222222221,4.777777777777786,5.762801102173312,0.9774461806381793,4.0,5.0
88,1909,9,9,Add1_InOut_change_YesNo,0.0,Add1,0.0,52.44444444444445,56.66666666666666,51.0,57.0,1.44444444444445,-0.3333333333333428,1.4824071182362668,-0.22679884805389125,5.0,5.0
89,1910,9,10,Add1_InOut_change_YesNo,0.0,Add1,0.0,51.1443405267908,57.03329491240544,52.0,57.0,-0.8556594732092009,0.033294912405438,0.8563070041081837,3.1027008692029243,5.0,5.0
90,2001,10,1,Add1_InOut_change_YesNo,0.0,Add1,0.0,52.0,39.88888888888889,52.0,41.0,0.0,-1.1111111111111072,1.1111111111111072,-1.5707963267948966,5.0,4.0
91,2002,10,2,Add1_InOut_change_YesNo,0.0,Add1,0.0,51.77777777777778,43.333333333333336,52.0,40.0,-0.2222222222222214,3.333333333333336,3.3407325285273157,1.63736449057072,5.0,4.0
92,2003,10,3,Add1_InOut_change_YesNo,0.0,Add1,0.0,52.8765392471965,45.65431751476254,52.0,43.0,0.8765392471964972,2.654317514762539,2.795303654533973,1.2518400177544322,5.0,4.0
93,2004,10,4,Add1_InOut_change_YesNo,0.0,Add1,0.0,52.66666666666666,47.333333333333336,53.0,46.0,-0.3333333333333428,1.3333333333333357,1.3743685418725582,1.815774989921767,5.0,4.0
94,2005,10,5,Add1_InOut_change_YesNo,0.0,Add1,0.0,51.888888888888886,40.22222222222222,53.0,47.0,-1.1111111111111145,-6.777777777777779,6.868248649122486,-1.7332854360121004,5.0,4.0
